"id","uri","additional.name","given.name","family.name","full.name","birth.date","gender","constituency","party"
"1573","http://lda.data.parliament.uk/members/1573.csv","Catherine","Siân","James","Mrs Siân C. James","1959-06-24","Female","Swansea East","Labour"
"533","http://lda.data.parliament.uk/members/533.csv","George","David","Hanson","Mr David Hanson","1957-07-05","Male","Delyn","Labour"
"4244","http://lda.data.parliament.uk/members/4244.csv",NA,"Jonathan","Ashworth","Jonathan Ashworth","1978-10-14","Male","Leicester South","Labour"
"1514","http://lda.data.parliament.uk/members/1514.csv",NA,"Stewart","Hosie","Stewart Hosie","1963-01-03","Male","Dundee East","Scottish National"
"364","http://lda.data.parliament.uk/members/364.csv","William","Graham","Allen","Mr Graham Allen","1953-01-11","Male","Nottingham North","Labour"
"3943","http://lda.data.parliament.uk/members/3943.csv",NA,"Jonathan ","Edwards","Jonathan Edwards","1976-04-26","Male","Carmarthen East and Dinefwr","Plaid Cymru"
"220","http://lda.data.parliament.uk/members/220.csv","John","Steven","Webb","Steve Webb","1965-07-18","Male","Thornbury and Yate","Liberal Democrat"
"401","http://lda.data.parliament.uk/members/401.csv","Roy","Michael","Wood","Mike Wood","1946-03-03","Male","Batley and Spen","Labour"
"1542","http://lda.data.parliament.uk/members/1542.csv","Martin","Philip","Dunne","Mr Philip Dunne","1958-08-14","Male","Ludlow","Conservative"
"304","http://lda.data.parliament.uk/members/304.csv","Duncan","Roger","Godsiff","Mr Roger Godsiff","1946-06-28","Male","Birmingham, Hall Green","Labour"
"4106","http://lda.data.parliament.uk/members/4106.csv",NA,"Robert","Buckland","Mr Robert Buckland","1968-09-22","Male","South Swindon","Conservative"
"1386","http://lda.data.parliament.uk/members/1386.csv","Alan","David","Heyes","David Heyes","1946-04-02","Male","Ashton-under-Lyne","Labour"
"1432","http://lda.data.parliament.uk/members/1432.csv",NA,"David","Hamilton","Mr David Hamilton","1950-10-24","Male","Midlothian","Labour"
"4076","http://lda.data.parliament.uk/members/4076.csv",NA,"Valerie","Vaz","Valerie Vaz","1955-06-30","Female","Walsall South","Labour"
"1539","http://lda.data.parliament.uk/members/1539.csv","Ben Lobban","Robert","Wallace","Mr Ben Wallace","1970-05-15","Male","Wyre and Preston North","Conservative"
"210","http://lda.data.parliament.uk/members/210.csv","Letitia","Catharine","Hoey","Kate Hoey","1946-06-21","Female","Vauxhall","Labour"
"4084","http://lda.data.parliament.uk/members/4084.csv",NA,"Esther","McVey","Esther McVey","1967-10-24","Female","Wirral West","Conservative"
"4063","http://lda.data.parliament.uk/members/4063.csv",NA,"Gemma","Doyle","Gemma Doyle","1981-06-30","Female","West Dunbartonshire","Labour (Co-op)"
"3972","http://lda.data.parliament.uk/members/3972.csv",NA,"Jenny","Chapman","Jenny Chapman","1973-09-25","Female","Darlington","Labour"
"4026","http://lda.data.parliament.uk/members/4026.csv",NA,"Elizabeth","Kendall","Liz Kendall","1971-06-11","Female","Leicester West","Labour"
"3973","http://lda.data.parliament.uk/members/3973.csv",NA,"Grahame","Morris","Grahame M. Morris","1961-03-13","Male","Easington","Labour"
"91","http://lda.data.parliament.uk/members/91.csv","Paul","John","Stanley","Sir John Stanley","1942-01-19","Male","Tonbridge and Malling","Conservative"
"529","http://lda.data.parliament.uk/members/529.csv",NA,"Alan","Campbell","Mr Alan Campbell","1957-07-08","Male","Tynemouth","Labour"
"3909","http://lda.data.parliament.uk/members/3909.csv",NA,"Pamela","Nash","Pamela Nash","1984-06-24","Female","Airdrie and Shotts","Labour"
"1536","http://lda.data.parliament.uk/members/1536.csv",NA,"Emily","Thornberry","Emily Thornberry","1960-07-27","Female","Islington South and Finsbury","Labour"
"1596","http://lda.data.parliament.uk/members/1596.csv",NA,"Alasdair","McDonnell","Dr Alasdair McDonnell","1949-09-01","Male","Belfast South","Social Democratic & Labour Party"
"414","http://lda.data.parliament.uk/members/414.csv","Edward","George","Mudie","Mr George Mudie","1945-02-06","Male","Leeds East","Labour"
"4074","http://lda.data.parliament.uk/members/4074.csv",NA,"Mark","Garnier","Mark Garnier","1963-02-26","Male","Wyre Forest","Conservative"
"591","http://lda.data.parliament.uk/members/591.csv","Gordon","James","Brown","Mr Gordon Brown","1951-02-20","Male","Kirkcaldy and Cowdenbeath","Labour"
"479","http://lda.data.parliament.uk/members/479.csv","Edward","Joseph","Benton","Mr Joe Benton","1933-09-28","Male","Bootle","Labour"
"4013","http://lda.data.parliament.uk/members/4013.csv",NA,"Gavin","Shuker","Gavin Shuker","1981-10-10","Male","Luton South","Labour (Co-op)"
"428","http://lda.data.parliament.uk/members/428.csv","Peter","Andrew","Miller","Andrew Miller","1949-03-23","Male","Ellesmere Port and Neston","Labour"
"15","http://lda.data.parliament.uk/members/15.csv","Roy","David","Lidington","Mr David Lidington","1956-06-30","Male","Aylesbury","Conservative"
"467","http://lda.data.parliament.uk/members/467.csv","Harvey","Lindsay","Hoyle","Mr Lindsay Hoyle","1957-06-10","Male","Chorley","Labour"
"1447","http://lda.data.parliament.uk/members/1447.csv","Richard","Andrew","Rosindell","Andrew Rosindell","1966-03-17","Male","Romford","Conservative"
"572","http://lda.data.parliament.uk/members/572.csv","Anne","Margaret","Begg","Dame  Anne Begg","1955-12-06","Female","Aberdeen South","Labour"
"4031","http://lda.data.parliament.uk/members/4031.csv",NA,"Rachel","Reeves","Rachel Reeves","1979-02-13","Female","Leeds West","Labour"
"318","http://lda.data.parliament.uk/members/318.csv","Francis","John","Spellar","Mr John Spellar","1947-08-05","Male","Warley","Labour"
"1582","http://lda.data.parliament.uk/members/1582.csv",NA,"Grant","Shapps","Grant Shapps","1968-09-14","Male","Welwyn Hatfield","Conservative"
"4067","http://lda.data.parliament.uk/members/4067.csv",NA,"Steve","Brine","Steve Brine","1974-01-28","Male","Winchester","Conservative"
"4265","http://lda.data.parliament.uk/members/4265.csv",NA,"Andrew","Sawford","Andy Sawford","1976-03-15","Male","Corby","Labour (Co-op)"
"1594","http://lda.data.parliament.uk/members/1594.csv","Mark","John","Durkan","Mark Durkan","1960-06-26","Male","Foyle","Social Democratic & Labour Party"
"4072","http://lda.data.parliament.uk/members/4072.csv",NA,"Neil","Parish","Neil Parish","1956-05-26","Male","Tiverton and Honiton","Conservative"
"4040","http://lda.data.parliament.uk/members/4040.csv",NA,"Chris","Evans","Chris Evans","1976-07-07","Male","Islwyn","Labour (Co-op)"
"449","http://lda.data.parliament.uk/members/449.csv","Eric","Graham","Stringer","Graham Stringer","1950-02-17","Male","Blackley and Broughton","Labour"
"1385","http://lda.data.parliament.uk/members/1385.csv",NA,"Alan","Reid","Mr Alan Reid","1954-08-07","Male","Argyll and Bute","Liberal Democrat"
"207","http://lda.data.parliament.uk/members/207.csv","Vincent","John","Cable","Vince Cable","1943-05-09","Male","Twickenham","Liberal Democrat"
"2","http://lda.data.parliament.uk/members/2.csv","Peter","Kelvin","Hopkins","Kelvin Hopkins","1941-08-22","Male","Luton North","Labour"
"1580","http://lda.data.parliament.uk/members/1580.csv","Henry Butler","Edward","Vaizey","Mr Edward Vaizey","1968-06-05","Male","Wantage","Conservative"
"4316","http://lda.data.parliament.uk/members/4316.csv","Joseph Patrick","Michael","Kane","Mike Kane","1968-06-01","Male","Wythenshawe and Sale East","Labour"
"602","http://lda.data.parliament.uk/members/602.csv",NA,"Michael","Connarty","Michael Connarty","1947-09-03","Male","Linlithgow and East Falkirk","Labour"
"4033","http://lda.data.parliament.uk/members/4033.csv",NA,"David","Rutley","David Rutley","1961-03-07","Male","Macclesfield","Conservative"
"93","http://lda.data.parliament.uk/members/93.csv","Brian","Anthony","Baldry","Sir Tony Baldry","1950-07-10","Male","Banbury","Conservative"
"3924","http://lda.data.parliament.uk/members/3924.csv",NA,"Yasmin ","Qureshi","Yasmin Qureshi","1963-07-05","Female","Bolton South East","Labour"
"1384","http://lda.data.parliament.uk/members/1384.csv","Fraser","Michael","Weir","Mr Mike Weir","1957-03-24","Male","Angus","Scottish National"
"46","http://lda.data.parliament.uk/members/46.csv","Hugh McGuigan","Simon","Burns","Mr Simon Burns","1952-09-06","Male","Chelmsford","Conservative"
"338","http://lda.data.parliament.uk/members/338.csv","Keith Anthony Standish","(Nigel)","Vaz","Keith Vaz","1956-11-26","Male","Leicester East","Labour"
"4048","http://lda.data.parliament.uk/members/4048.csv",NA,"Caroline","Nokes","Caroline Nokes","1972-06-26","Female","Romsey and Southampton North","Conservative"
"1586","http://lda.data.parliament.uk/members/1586.csv",NA,"Adam","Afriyie","Adam Afriyie","1965-08-04","Male","Windsor","Conservative"
"4089","http://lda.data.parliament.uk/members/4089.csv",NA,"Tessa","Munt","Tessa Munt","1959-10-16","Female","Wells","Liberal Democrat"
"47","http://lda.data.parliament.uk/members/47.csv","Gerald Douglas","James","Howarth","Sir Gerald Howarth","1947-09-12","Male","Aldershot","Conservative"
"1491","http://lda.data.parliament.uk/members/1491.csv",NA,"Kerry","McCarthy","Kerry McCarthy","1965-03-26","Female","Bristol East","Labour"
"1581","http://lda.data.parliament.uk/members/1581.csv","William","Peter","Bone","Mr Peter Bone","1952-10-19","Male","Wellingborough","Conservative"
"1409","http://lda.data.parliament.uk/members/1409.csv","Lloyd","Gregory","Campbell","Mr Gregory Campbell","1953-02-15","Male","East Londonderry","Democratic Unionist"
"429","http://lda.data.parliament.uk/members/429.csv","Derek","John","Twigg","Derek Twigg","1959-07-09","Male","Halton","Labour"
"1506","http://lda.data.parliament.uk/members/1506.csv","John","Andrew","Gwynne","Andrew Gwynne","1974-06-04","Male","Denton and Reddish","Labour"
"4090","http://lda.data.parliament.uk/members/4090.csv",NA,"Jonathan","Lord","Jonathan Lord","1962-09-17","Male","Woking","Conservative"
"4059","http://lda.data.parliament.uk/members/4059.csv",NA,"Simon ","Danczuk","Simon Danczuk","1966-10-24","Male","Rochdale","Labour"
"1473","http://lda.data.parliament.uk/members/1473.csv","Anthony","David","Laws","Mr David Laws","1965-11-30","Male","Yeovil","Liberal Democrat"
"4086","http://lda.data.parliament.uk/members/4086.csv",NA,"Alun","Cairns","Alun Cairns","1970-07-20","Male","Vale of Glamorgan","Conservative"
"140","http://lda.data.parliament.uk/members/140.csv","Eve","Margaret","Hodge","Margaret Hodge","1944-09-08","Female","Barking","Labour"
"366","http://lda.data.parliament.uk/members/366.csv","Harry","Kenneth","Clarke","Mr Kenneth Clarke","1940-07-02","Male","Rushcliffe","Conservative"
"4002","http://lda.data.parliament.uk/members/4002.csv",NA,"Nick","de Bois","Nick de Bois","1959-02-23","Male","Enfield North","Conservative"
"4117","http://lda.data.parliament.uk/members/4117.csv",NA,"Andrea","Leadsom","Andrea Leadsom","1963-05-13","Female","South Northamptonshire","Conservative"
"1396","http://lda.data.parliament.uk/members/1396.csv","Richard Peregrine","Ian","Liddell-Grainger","Mr Ian Liddell-Grainger","1959-02-23","Male","Bridgwater and West Somerset","Conservative"
"3982","http://lda.data.parliament.uk/members/3982.csv",NA,"Margaret","Curran","Margaret Curran","1958-11-24","Female","Glasgow East","Labour"
"627","http://lda.data.parliament.uk/members/627.csv","Menzies","Walter","Campbell","Sir Menzies Campbell","1941-05-22","Male","North East Fife","Liberal Democrat"
"1511","http://lda.data.parliament.uk/members/1511.csv","Christopher","Ian","Austin","Ian Austin","1965-03-06","Male","Dudley North","Labour"
"655","http://lda.data.parliament.uk/members/655.csv","Thomas William","Robert","McCrea","Dr William McCrea","1948-08-06","Male","South Antrim","Democratic Unionist"
"4058","http://lda.data.parliament.uk/members/4058.csv",NA,"Paul","Blomfield","Paul Blomfield","1953-08-25","Male","Sheffield Central","Labour"
"1504","http://lda.data.parliament.uk/members/1504.csv","John","Daniel","Rogerson","Dan Rogerson","1975-07-23","Male","North Cornwall","Liberal Democrat"
"603","http://lda.data.parliament.uk/members/603.csv","Stuart","Eric","Joyce","Eric Joyce","1960-10-13","Male","Falkirk","Independent"
"1211","http://lda.data.parliament.uk/members/1211.csv","John Bower","Andrew","Mitchell","Mr Andrew Mitchell","1956-03-23","Male","Sutton Coldfield","Conservative"
"4111","http://lda.data.parliament.uk/members/4111.csv",NA,"Tristram","Hunt","Tristram Hunt","1974-05-31","Male","Stoke-on-Trent Central","Labour"
"4081","http://lda.data.parliament.uk/members/4081.csv",NA,"Graham","Evans","Graham Evans","1963-11-10","Male","Weaver Vale","Conservative"
"36","http://lda.data.parliament.uk/members/36.csv","Fulton","Eleanor","Laing","Mrs Eleanor Laing","1958-02-01","Female","Epping Forest","Conservative"
"3969","http://lda.data.parliament.uk/members/3969.csv",NA,"Damian","Hinds","Damian Hinds","1969-11-27","Male","East Hampshire","Conservative"
"3933","http://lda.data.parliament.uk/members/3933.csv",NA,"Charlotte","Leslie","Charlotte Leslie","1978-08-11","Female","Bristol North West","Conservative"
"295","http://lda.data.parliament.uk/members/295.csv","Charles Scrimgeour","Richard","Shepherd","Sir Richard Shepherd","1942-12-06","Male","Aldridge-Brownhills","Conservative"
"1559","http://lda.data.parliament.uk/members/1559.csv","Philip","James","Duddridge","James Duddridge","1971-08-26","Male","Rochford and Southend East","Conservative"
"4077","http://lda.data.parliament.uk/members/4077.csv",NA,"Emma","Reynolds","Emma Reynolds","1977-11-02","Female","Wolverhampton North East","Labour"
"1610","http://lda.data.parliament.uk/members/1610.csv",NA,"Willie","Bain","Mr William Bain","1972-11-29","Male","Glasgow North East","Labour"
"1516","http://lda.data.parliament.uk/members/1516.csv","Francis","Andrew","Slaughter","Andy Slaughter","1960-09-29","Male","Hammersmith","Labour"
"1474","http://lda.data.parliament.uk/members/1474.csv",NA,"Albert","Owen","Albert Owen","1959-08-10","Male","Ynys Môn","Labour"
"534","http://lda.data.parliament.uk/members/534.csv","Shaun","Christopher","Ruane","Chris Ruane","1958-07-18","Male","Vale of Clwyd","Labour"
"576","http://lda.data.parliament.uk/members/576.csv","Currie","Sandra","Osborne","Sandra Osborne","1956-02-23","Female","Ayr, Carrick and Cumnock","Labour"
"343","http://lda.data.parliament.uk/members/343.csv","James Carter","Alan","Duncan","Sir Alan Duncan","1957-03-31","Male","Rutland and Melton","Conservative"
"1487","http://lda.data.parliament.uk/members/1487.csv","Martin","Tobias","Ellwood","Mr Tobias Ellwood","1966-08-12","Male","Bournemouth East","Conservative"
"1419","http://lda.data.parliament.uk/members/1419.csv",NA,"Ann","McKechin","Ann McKechin","1961-04-22","Female","Glasgow North","Labour"
"1170","http://lda.data.parliament.uk/members/1170.csv","Louise","Sarah","Teather","Sarah Teather","1974-06-01","Female","Brent Central","Liberal Democrat"
"4243","http://lda.data.parliament.uk/members/4243.csv","Owen Woolgar","Dan","Jarvis","Dan Jarvis","1972-11-30","Male","Barnsley Central","Labour"
"4121","http://lda.data.parliament.uk/members/4121.csv",NA,"Lorraine","Fullbrook","Lorraine Fullbrook","1959-07-28","Female","South Ribble","Conservative"
"165","http://lda.data.parliament.uk/members/165.csv","Stanley","Clive","Efford","Clive Efford","1958-07-10","Male","Eltham","Labour"
"3971","http://lda.data.parliament.uk/members/3971.csv",NA,"Charlie","Elphicke","Charlie Elphicke","1971-03-14","Male","Dover","Conservative"
"1589","http://lda.data.parliament.uk/members/1589.csv","Raymond","Gordon","Banks","Gordon Banks","1955-06-14","Male","Ochil and South Perthshire","Labour"
"4092","http://lda.data.parliament.uk/members/4092.csv",NA,"Stephen","Metcalfe","Stephen Metcalfe","1966-01-09","Male","South Basildon and East Thurrock","Conservative"
"3981","http://lda.data.parliament.uk/members/3981.csv",NA,"Anas","Sarwar","Anas Sarwar","1983-03-14","Male","Glasgow Central","Labour"
"3977","http://lda.data.parliament.uk/members/3977.csv",NA,"Chris","Heaton-Harris","Chris Heaton-Harris","1967-11-28","Male","Daventry","Conservative"
"4129","http://lda.data.parliament.uk/members/4129.csv",NA,"Ian","Paisley Junior","Ian Paisley","1966-12-12","Male","North Antrim","Democratic Unionist"
"394","http://lda.data.parliament.uk/members/394.csv","James Charles","Clive","Betts","Mr Clive Betts","1950-01-13","Male","Sheffield South East","Labour"
"1587","http://lda.data.parliament.uk/members/1587.csv","Bosco","Patrick","McFadden","Mr Pat McFadden","1965-03-26","Male","Wolverhampton South East","Labour"
"155","http://lda.data.parliament.uk/members/155.csv","Richard","Geraint","Davies","Geraint Davies","1960-05-03","Male","Swansea West","Labour (Co-op)"
"286","http://lda.data.parliament.uk/members/286.csv","Lorraine","Joan","Walley","Joan Walley","1949-01-23","Female","Stoke-on-Trent North","Labour"
"1220","http://lda.data.parliament.uk/members/1220.csv",NA,"Charles","Hendry","Charles Hendry","1959-05-06","Male","Wealden","Conservative"
"4066","http://lda.data.parliament.uk/members/4066.csv",NA,"Priti","Patel","Priti Patel","1972-03-29","Female","Witham","Conservative"
"1382","http://lda.data.parliament.uk/members/1382.csv","Hywel","David","Francis","Dr Hywel Francis","1946-06-06","Male","Aberavon","Labour"
"1427","http://lda.data.parliament.uk/members/1427.csv","Murray","Andrew","Burnham","Andy Burnham","1970-01-07","Male","Leigh","Labour"
"379","http://lda.data.parliament.uk/members/379.csv","Jefferson","William","Hague","Mr William Hague","1961-03-26","Male","Richmond (Yorks)","Conservative"
"163","http://lda.data.parliament.uk/members/163.csv","Creswell","Stephen","Timms","Stephen Timms","1955-07-29","Male","East Ham","Labour"
"3939","http://lda.data.parliament.uk/members/3939.csv",NA,"Andrew","Percy","Andrew Percy","1977-09-18","Male","Brigg and Goole","Conservative"
"3997","http://lda.data.parliament.uk/members/3997.csv",NA,"Alec","Shelbrooke","Alec Shelbrooke","1976-01-10","Male","Elmet and Rothwell","Conservative"
"1524","http://lda.data.parliament.uk/members/1524.csv","Olivia","Margaret","Hillier","Meg Hillier","1969-02-14","Female","Hackney South and Shoreditch","Labour (Co-op)"
"3916","http://lda.data.parliament.uk/members/3916.csv",NA,"Micael","Dugher","Michael Dugher","1975-04-06","Male","Barnsley East","Labour"
"1413","http://lda.data.parliament.uk/members/1413.csv","Stephen","Christopher","Grayling","Chris Grayling","1962-04-01","Male","Epsom and Ewell","Conservative"
"1481","http://lda.data.parliament.uk/members/1481.csv","Vanessa","Nadine","Dorries","Nadine Dorries","1957-05-21","Female","Mid Bedfordshire","Conservative"
"17","http://lda.data.parliament.uk/members/17.csv","Simon","John","Bercow","John Bercow","1963-01-19","Male","Buckingham","Speaker"
"3922","http://lda.data.parliament.uk/members/3922.csv",NA,"Conor","Burns","Conor Burns","1972-09-24","Male","Bournemouth West","Conservative"
"491","http://lda.data.parliament.uk/members/491.csv",NA,"Angela","Eagle","Ms Angela Eagle","1961-02-17","Female","Wallasey","Labour"
"1464","http://lda.data.parliament.uk/members/1464.csv",NA,"James","Sheridan","Jim Sheridan","1952-11-24","Male","Paisley and Renfrewshire North","Labour"
"159","http://lda.data.parliament.uk/members/159.csv","Jane Helen Douglas","Tessa","Jowell","Dame  Tessa Jowell","1947-09-17","Female","Dulwich and West Norwood","Labour"
"43","http://lda.data.parliament.uk/members/43.csv","Gordon Barraclough","Alan","Haselhurst","Sir Alan Haselhurst","1937-06-23","Male","Saffron Walden","Conservative"
"385","http://lda.data.parliament.uk/members/385.csv",NA,"Hugh","Bayley","Hugh Bayley","1952-01-09","Male","York Central","Labour"
"4277","http://lda.data.parliament.uk/members/4277.csv",NA,"Emma","Lewell-Buck","Mrs Emma Lewell-Buck","1978-11-08","Female","South Shields","Labour"
"1547","http://lda.data.parliament.uk/members/1547.csv","Henry Ronald","Richard","Benyon","Richard Benyon","1960-10-21","Male","Newbury","Conservative"
"123","http://lda.data.parliament.uk/members/123.csv","David","Andrew","Lansley","Mr Andrew Lansley","1956-12-11","Male","South Cambridgeshire","Conservative"
"1442","http://lda.data.parliament.uk/members/1442.csv","Morrison","Alistair","Carmichael","Mr Alistair Carmichael","1965-07-15","Male","Orkney and Shetland","Liberal Democrat"
"3988","http://lda.data.parliament.uk/members/3988.csv",NA,"Benedict","Gummer","Ben Gummer","1978-02-19","Male","Ipswich","Conservative"
"1571","http://lda.data.parliament.uk/members/1571.csv","Andrew","Michael","Gove","Michael Gove","1967-08-26","Male","Surrey Heath","Conservative"
"1569","http://lda.data.parliament.uk/members/1569.csv","Charles Douglas","Robert","Flello","Robert Flello","1966-01-14","Male","Stoke-on-Trent South","Labour"
"596","http://lda.data.parliament.uk/members/596.csv","Maclean","Alistair","Darling","Mr Alistair Darling","1953-11-28","Male","Edinburgh South West","Labour"
"4057","http://lda.data.parliament.uk/members/4057.csv",NA,"Nigel","Adams","Nigel Adams","1966-11-30","Male","Selby and Ainsty","Conservative"
"3970","http://lda.data.parliament.uk/members/3970.csv",NA,"Gareth","Johnson","Gareth Johnson","1969-10-12","Male","Dartford","Conservative"
"3910","http://lda.data.parliament.uk/members/3910.csv",NA,"Guto","Bebb","Guto Bebb","1968-10-09","Male","Aberconwy","Conservative"
"1467","http://lda.data.parliament.uk/members/1467.csv","William Donald","David","Cameron","Mr David Cameron","1966-10-09","Male","Witney","Conservative"
"4069","http://lda.data.parliament.uk/members/4069.csv",NA,"Peter","Aldous","Peter Aldous","1961-08-28","Male","Waveney","Conservative"
"3992","http://lda.data.parliament.uk/members/3992.csv",NA,"James","Morris","James Morris","1967-02-04","Male","Halesowen and Rowley Regis","Conservative"
"3929","http://lda.data.parliament.uk/members/3929.csv",NA,"Simon","Kirby","Simon Kirby","1964-12-22","Male","Brighton, Kemptown","Conservative"
"4062","http://lda.data.parliament.uk/members/4062.csv",NA,"Zac","Goldsmith","Zac Goldsmith","1975-01-20","Male","Richmond Park","Conservative"
"1451","http://lda.data.parliament.uk/members/1451.csv","Michael","Richard","Bacon","Mr Richard Bacon","1962-12-03","Male","South Norfolk","Conservative"
"549","http://lda.data.parliament.uk/members/549.csv",NA,"Elfyn","Llwyd","Mr Elfyn Llwyd","1951-09-26","Male","Dwyfor Meirionnydd","Plaid Cymru"
"3917","http://lda.data.parliament.uk/members/3917.csv",NA,"John","Woodcock","John Woodcock","1980-06-30","Male","Barrow and Furness","Labour (Co-op)"
"217","http://lda.data.parliament.uk/members/217.csv",NA,"Dawn","Primarolo","Dame Dawn Primarolo","1954-05-02","Female","Bristol South","Labour"
"1518","http://lda.data.parliament.uk/members/1518.csv","John Barrington","David","Burrowes","Mr David Burrowes","1969-06-12","Male","Enfield, Southgate","Conservative"
"3966","http://lda.data.parliament.uk/members/3966.csv",NA,"Ian","Murray","Ian Murray","1976-08-10","Male","Edinburgh South","Labour"
"3921","http://lda.data.parliament.uk/members/3921.csv",NA,"Phillip","Lee","Dr Phillip Lee","1970-09-28","Male","Bracknell","Conservative"
"1430","http://lda.data.parliament.uk/members/1430.csv","Stewart","David","Havard","Mr Dai Havard","1950-02-07","Male","Merthyr Tydfil and Rhymney","Labour"
"4108","http://lda.data.parliament.uk/members/4108.csv",NA,"Gavin","Williamson","Gavin Williamson","1976-06-25","Male","South Staffordshire","Conservative"
"4038","http://lda.data.parliament.uk/members/4038.csv",NA,"Heidi","Alexander","Heidi Alexander","1975-04-17","Female","Lewisham East","Labour"
"1579","http://lda.data.parliament.uk/members/1579.csv","Helen","Mary","Creagh","Mary Creagh","1967-12-02","Female","Wakefield","Labour"
"632","http://lda.data.parliament.uk/members/632.csv","Garven","Douglas","Alexander","Mr Douglas Alexander","1967-10-26","Male","Paisley and Renfrewshire South","Labour"
"3975","http://lda.data.parliament.uk/members/3975.csv",NA,"Chris","Kelly","Chris Kelly","1978-06-03","Male","Dudley South","Conservative"
"456","http://lda.data.parliament.uk/members/456.csv","Anne","Hazel","Blears","Hazel Blears","1956-05-14","Female","Salford and Eccles","Labour"
"1439","http://lda.data.parliament.uk/members/1439.csv","Peter","Norman","Lamb","Norman Lamb","1957-09-16","Male","North Norfolk","Liberal Democrat"
"4320","http://lda.data.parliament.uk/members/4320.csv",NA,"Robert","Jenrick","Robert Jenrick","1982-01-09","Male","Newark","Conservative"
"4053","http://lda.data.parliament.uk/members/4053.csv",NA,"Heather","Wheeler","Heather Wheeler","1959-05-14","Female","South Derbyshire","Conservative"
"288","http://lda.data.parliament.uk/members/288.csv","Nigel Paul","William","Cash","Sir William Cash","1940-05-10","Male","Stone","Conservative"
"1426","http://lda.data.parliament.uk/members/1426.csv","John","Andrew","Turner","Mr Andrew Turner","1953-10-24","Male","Isle of Wight","Conservative"
"204","http://lda.data.parliament.uk/members/204.csv","Kenneth","Paul","Burstow","Paul Burstow","1962-05-13","Male","Sutton and Cheam","Liberal Democrat"
"88","http://lda.data.parliament.uk/members/88.csv","Cather","Michael","Fallon","Michael Fallon","1952-05-14","Male","Sevenoaks","Conservative"
"3967","http://lda.data.parliament.uk/members/3967.csv",NA,"Mike ","Crockart","Mike Crockart","1966-03-19","Male","Edinburgh West","Liberal Democrat"
"231","http://lda.data.parliament.uk/members/231.csv","Barton","Nicholas","Harvey","Sir Nick Harvey","1961-08-03","Male","North Devon","Liberal Democrat"
"4101","http://lda.data.parliament.uk/members/4101.csv",NA,"Stephen","Gilbert","Stephen Gilbert","1976-11-06","Male","St Austell and Newquay","Liberal Democrat"
"312","http://lda.data.parliament.uk/members/312.csv","Alice","Caroline","Spelman","Mrs Caroline Spelman","1958-05-04","Female","Meriden","Conservative"
"1480","http://lda.data.parliament.uk/members/1480.csv","Frances Lewis","Maria","Miller","Maria Miller","1964-03-26","Female","Basingstoke","Conservative"
"124","http://lda.data.parliament.uk/members/124.csv","Edward Thornton","James","Paice","Sir James Paice","1949-04-24","Male","South East Cambridgeshire","Conservative"
"4023","http://lda.data.parliament.uk/members/4023.csv",NA,"Karen","Lumley","Karen Lumley","1964-03-28","Female","Redditch","Conservative"
"1544","http://lda.data.parliament.uk/members/1544.csv","Mark","John","Lancaster","Mark Lancaster","1970-05-12","Male","Milton Keynes North","Conservative"
"4068","http://lda.data.parliament.uk/members/4068.csv",NA,"Richard","Harrington","Richard Harrington","1957-11-04","Male","Watford","Conservative"
"1508","http://lda.data.parliament.uk/members/1508.csv","Geoffrey","Charles","Cox","Mr Geoffrey Cox","1960-04-30","Male","Torridge and West Devon","Conservative"
"3915","http://lda.data.parliament.uk/members/3915.csv",NA,"Gloria","De Piero","Gloria De Piero","1972-12-21","Female","Ashfield","Labour"
"1448","http://lda.data.parliament.uk/members/1448.csv","Patricia","Margaret","Munn","Meg Munn","1959-08-24","Female","Sheffield, Heeley","Labour (Co-op)"
"3999","http://lda.data.parliament.uk/members/3999.csv",NA,"Graham ","Jones","Graham Jones","1966-03-03","Male","Hyndburn","Labour"
"3968","http://lda.data.parliament.uk/members/3968.csv",NA,"Stephen","Lloyd","Stephen Lloyd","1957-06-15","Male","Eastbourne","Liberal Democrat"
"1548","http://lda.data.parliament.uk/members/1548.csv","Elizabeth","Jessica","Morden","Jessica Morden","1968-05-29","Female","Newport East","Labour"
"4267","http://lda.data.parliament.uk/members/4267.csv","Deborah","Sarah","Champion","Sarah Champion","1969-03-10","Female","Rotherham","Labour"
"4007","http://lda.data.parliament.uk/members/4007.csv",NA,"Dominic","Raab","Mr Dominic Raab","1974-02-25","Male","Esher and Walton","Conservative"
"1387","http://lda.data.parliament.uk/members/1387.csv",NA,"John","Mann","John Mann","1960-01-10","Male","Bassetlaw","Labour"
"4030","http://lda.data.parliament.uk/members/4030.csv",NA,"Karl","Turner","Karl Turner","1971-04-15","Male","Kingston upon Hull East","Labour"
"4132","http://lda.data.parliament.uk/members/4132.csv",NA,"Richard","Drax","Richard Drax","1958-01-29","Male","South Dorset","Conservative"
"4098","http://lda.data.parliament.uk/members/4098.csv",NA,"Therese","Coffey","Dr Thérèse Coffey","1971-11-18","Female","Suffolk Coastal","Conservative"
"1428","http://lda.data.parliament.uk/members/1428.csv","David","William","Wiggin","Bill Wiggin","1966-06-04","Male","North Herefordshire","Conservative"
"3983","http://lda.data.parliament.uk/members/3983.csv",NA,"Amber","Rudd","Amber Rudd","1963-08-01","Female","Hastings and Rye","Conservative"
